id,sentencia original,label,len_chars,len_words
802686424411619328,Estamos en #RealPlazaPucallpa junto a @jazminpinedo #FelizmenteEsNavidad,NEU,72,7
757720156902723584,"X un error ""inexcusable"" d un fiscal y una jueza q absolvieron a un pedofilo,ellos fueron trasladados y no sancionados. Justicia? No hay.",N,137,23
772733647208214529,"@Stellone_Cthun al volante, peligro constante. Enhorabuena",P,58,6
768588994556813312,"Llevo como una hora repitiendo ""No debí haber bebido ese último Monster"" teniendo que madrugar Mi vida.",N,103,17
817443649319407616,@PPTeamKaren cuando hacen un helado galáctico,NEU,45,6
791674717644136448,@Alfredo_Bruno Lo que es no saber... es la herencia maldita de mis padres que querían que estudiara algo útil,N,109,19
812059929213366273,Ya no me quiero mover Estúpidos aeropuertos.,N,44,7
817455954467766272,Me estaba comiendo unos pastes bien ricos pero de pronto pusieron canciones bien deprimentes y pues así no se puede,N,115,20
797257564463316992,@MarifeCastroR si que bueno les gusto eso buscamos que las personas les guste la interpretación y cosplay muchas gracias a ti,P,125,21
780932418702311424,@Tocinitas @sessh0marusama gracias a las 2! mi amiga necesita lectores El fic (por si no se ve el link) está el link en mi tw fijado,P,132,26
809259678505046018,@valeriazumbado Esto es lo más triste :! Pero espero que el 24 sí,N,65,13
811633092762841088,"@boombitxhes @gabs_saucedo Bueno cada quien con sus sentimientosss, yo si y demasiadooo",NEU,87,12
815044050453757952,Es lo unico que me se de la cancion jajajaja que oso,NEU,52,12
817404447307407360,Jamás he sido muy romántica... Pero necesito tus abrazos y besos de práctica,P,76,13
768091322058100737,"Eso si, soy una persona MUY irónica y me gusta muchísimo el humor muy así",P,73,15
792113790112436224,Rompí la licuadora! Genial! Batido a la mier!!! Necesito una nueva licuadora,N,76,12
769985146405683200,"Esperemos que todo empiece a tirar para arriba porque se necesita mucho para despegar un proyecto asi, y es el unico miedo que tengo",N,132,24
813631560465252352,Lo mejor de estas fechas es que con el frio vienen los suéters y con ellos solo tengo que planchar el 15% de la camisa... #NavidadGodin,P,135,26
803740769827876864,Estoy muy sensible! Triste por lo de hoy! El futbol este de luto,N,64,13
789277550103134208,"@alitamontevideo como estas Ali ,me parece de muy mal gusto ,te cuento algo hoy se inaugura en Paysandù una peatonal de una cuadra",N,130,23
773322002321010688,Es que es muy guapa,P,19,5
797872455096250368,"@LuzuGames @LuzuVlogs @HelloImLana yo solo quiero saber si tienen mi libreta y los llaveros de llamas que les di son 2, blanca y negra",NEU,134,24
776596915077062656,"Mi usb de mierda está malogrado y se me borró TODA MI PUTA INFO de eeggll ensayo de argu, monografia de investiga, los extrañaré",N,128,24
783173947051216896,"Mi mamá adoptó una gata que dejaron botada al frente de la casa, si alguien necesita gatos me escriben, tengo 4",NEU,111,21
805070654924001280,@PedroPereiraHrs gran fórmula. Esto no es una fórmula. Esto es un tuit.,NEU,71,12
792122619348684800,"@LuisRonaldMesen @amy_arom es simple! Mejor no arriesgarse, el q la consuma q la disfrute, yo mejor paso y ya",NEU,109,19
769394693184581636,"Y fue como ""¿Viste cuantos akatsukis salen?"", ""¿Y Gaara?"", ""¿Y el imbécil de Sasuke?"". Fue como el TODO ese primer episiodio",N,124,21
771349277226438656,"Me voy a las 6 a Madrid y me esperan 6 horitas en un autobus, seguramnete lleno de gente, porque mi suerte funciona así",N,119,24
769860293841354756,@springsteen_81 en España comemos (tragamos) de todo y con tod aquí esta trayectoria política parece normal. Saludos,N,116,17
810167084726550528,#LaPoderosaKeiko solo puede tener poder en el 4to país más ignorante del mundo: Perú,N,84,14
809165130286014464,"@ele417 ahora si quiero llorar ya se terminó ahora sí la u, ya no hay tercera carrera",P,85,17
792948993819045888,Hoy es el dia perfecto para ir caminando por la calle mientras les ofreces caramelos a los niños chicos...,P,106,19
771426766300872704,"@FrancisHD3 En Octubre haré cositas, un fuerte abrazo",P,53,8
772490608887885824,Y ya estoy en ese momento en el que estoy suscrito a los boletines de 12 embajadas y sus correspondientes Agencias de Investigación,NEU,131,23
767759320083755008,"es que todos los que dicen que los que escuchamos a ""los gemeliers"" somos adolescentes de mierda son los primeros adolescentes de mierda",N,136,23
803109708378738688,Preferiría discutir con un umpalumpa que con un (a) cristiano (a) conservador (a) de derecha.,N,93,15
756574981526519808,@IvanxPolo y la melena pa cuando,NEU,32,6
770079202817216513,"@jose97angel el canal de ""Global Talents"" suele ser rápido en subir actuaciones, valoraciones, previos, y resultados...",P,119,16
794008941227343872,"ahora q se terminó #GilmoreGirls hasta el 25, le meto a #Bones... porq siempre es necesario estar mirando algún capitulito",NEU,122,20
802423538367930368,"Le envié una foto a Ignacio y me dijo ""Que picha más fea""",N,57,13
792551437704241152,"@kirazeuss hay nena que tengas un hermoso dia Muy Feliz Cumple ,por muchos años mas ,si Dios quiere",P,99,18
778686044405321728,Nada más bonito que ir en bus lleno y que alguien comience a toser como si se le fuera a salir un pulmón,N,104,23
773033880593006592,"@DaniEPAP Hay gente que no sabe que el verano aún no ha acabado. Btw, la memoria climática de las personas es d 15 años, según un estudio",N,137,27
766391854149623809,"@hugozap quizá para profesionales no sea mucho,pero hay no remunerados principalmente femenino para quienes es un sueño, pasa en mi país",N,136,21
800921456376848384,@SinCosquillas urge empedar contigo bb,P,38,5
808189213392982016,"Por dicha solo me volvió a ver y siguió durmiendo, pero me dio lástima",N,70,14
817375045416677376,Van dos días que sueño con el vato no es justo porque de ante mano sé que no va a pasar NI MADRES.,N,98,23
801074940640272384,Tendré que aprender a usar protector... Insolación Lo bueno es que me divertí mucho paseando en bici con mi segunda familia,P,123,21
771005399285788672,@vacasueca también que no parezca pulsera de reo eran deberes pendientes  Pero qué menos que 7-10 días,NEU,102,17
769994091966898178,"Esperando la nueva temporada d #SuperShore2 ,vamos calentando motores con el estreno de #AcapulcoShore3 esta noche a las 22:30 @mtvspain",P,136,20
818909107952451585,Lo bueno que nadamas es esta semana,NEU,35,7
755516328023384065,@Envydioso te doy un poquito,NEU,28,5
801801520572493824,"#LatinaTeMaltrata achachaaaaay, primero los ""intocables"" de los realities y ahora esto, se dan cuenta quiénes dirigen la Tv Basura?",N,131,19
817432167844171776,"El juego de GrumpyCat es demasiado adictivo, no lo soporto",N,58,10
818833577928335361,"@vicmanini Así es Vic, me gustó mucho Bonito Martes",P,51,9
809486673453125632,@Socialistas90 @diego_14m Que se siente DEFENDER DICTADOR Y DICTADORES No creen en DEMOCRACIA,N,93,13
814853214050906112,Quiero como tener carro para hacer todo rápido,NEU,46,8
792786886578216960,"@arirs07 perdón jaja desde la semana pasada estaba por contarte, pero esta no podía",NEU,83,14
818838932041281538,Esto de mudarme me agota y me da hueva recoger,N,46,10
788614791766106112,Haré un libro que se llame: las mil y un millón de formas de cagarla. Obvio para que no hagan todo lo que yo hago y así tengan éxito.,N,133,29
791419964385353728,El problema sera que como iré sola y tenga que ir a hacer algunas cosas durante el día no se a quien le dejare encargado mi sitio,N,129,27
797985707356622848,@grisel_ok como estas ? yo toda las noches ando por aca nena,NEU,60,12
770070527943774208,"@MrPlayforlive Para ser un filler tiene bastante chicha... XDD, si es muy bueno entra al Olimpo con el Duel, los 2 mejores filler",P,129,23
795488824042385408,Yo hasta ahora veo el vídeo del pingüino no lo puedo creer. ¿Es normal que esté tan triste? Díganme que ustedes también lloraron.,N,129,23
767725383185788928,"Gracias Victorerubio por recomendarme el seguimiento de @MandalaBeach. Artistas de talla internacional, monólogos y musica en directo",P,133,17
772493963290873856,@tenistachanel quizás! Probaré eso que será más cuota  thanks!,NEU,62,9
813584750380204034,Envidio de buena manera a los que tienen la oportunidad de ir mañana al estadio,P,79,15
770380678886285312,"@antobosca ah vale, jo Boski yo quería jugar contigo",NEU,52,9
"8,12386E+17",@FelipeGNE por??? hay bueno si un café! Yo tmbn elegí que ya no salgo hoy! A que hora llegas?,NEU,93,19
800580969350701056,Tengo ganas de dormir porque esta re frio y re lindo pero no tengo sueño,NEU,72,15
812429084672200704,"Mis amigas me preguntaban ¿que te pasa? Y yo les decía estoy re dormida ,SIN DUDAS NECESITABA UN DESPERTADOR",NEU,108,19
814685083596529665,"5 días seguidos en el cine, un día de descanso para ver a mis perritas y luego otro día más de cine",NEU,99,22
818347032603566080,"@CocaHdz_ Ya se, pero no puedo evitarlo !!! En vdd que si haces eso, sería como mi mejor regalo #LaVdd",P,102,20
770371018166796288,@LahoraALT @asidesastre @molo_cebrian @CriadoEnterado me faltó @p8ladas y eso que estoy deseando escuchar sus viñetas musicales y lo sabe,NEU,137,19
810864585599307777,"Que se te pierda el DNI justo a días de viajar, horrible, la verdad",N,67,14
800773760286531585,@tetirounpique GRACIAS !!! los piques serán primicias tuyas !,P,61,9
800698075648053248,"Hasta luego, Arequipa See you soon (@ Aeropuerto Internacional Alférez Alfredo Rodríguez Ballón (AQP))",NEU,102,14
"7,84354E+17","@cuervotinelli Buen día P@!! , excelente Viernes , te veo hoy a las 23:00 hs .TQM  !!",P,85,17
816854640591511553,@marthaor2010 10pax -$200 20pax - $320 10 pax rellena - $280 20 pax rellena - $400 Relleno sugerido es de cajeta o cajeta con nuez,NEU,130,25
805525886116175873,"Y sí, siempre he dicho que la Navidad no se trata sólo de regalos, pero me siento mal porque no he donado regalos para los niños este año",N,137,28
807440332136792064,"—Ma, ya no quiero ir a la escuela. —¡Tienes que ir! —Ah, chinga y por qué. —Pues tú eres el maestro, cabrón. —Asicierto.",N,120,23
816127662309707776,"7 horas ya desde que salimos de Mendoza y seguimos en Puebla varados... Weeee, mi pobre perrito es demasiado para él",N,116,21
768515256079482881,"@AdriMarinaB Así me gusta, cada cosa a su CCAA. Así dejamos de cargar las culpas a nuestra querida nación.",N,106,19
769963990160138241,@Imanolduran @lavuelta jajaja esta vez vamos equipados!,P,55,7
808084319520563200,Necesito masajes estoy toda contracturada,N,41,5
813090042210086912,Daniel dice por qué aquí hay esa lluvia así tan fuerte? En lima solo caen gotitas JAJAJAJAJAJAJA,NEU,96,17
772528063313809409,sensacionalismo barato. Como echo de menos milenio 3,N,52,8
770937557823721472,"@CsCValenciana @Albert_Rivera Como mejor luchar contra la crisis, unidos o siempre enfrentados.  Lo tengo claro.",NEU,112,15
772124198080770048,Me están diciendo que era feo de pequeño,N,40,8
786416898204393473,"Mañana debuto en percusión para leones chinos, ya puedo dejar de ser una samulnorian frustrada. Aunque el traje de Samulnori es más lindo",NEU,137,23
771676159985803264,odio cuando una empresa te obliga a contactar con ellos por medio de un 902 sin que te ofrezca un servicio real que necesites,N,125,24
818179887437594625,@alexMay_Be algo similar me ha pasado,NEU,37,6
789690712719785984,"@smallxespos ay que linda q soss, vos iguaal!! Es una bebita lo q pasaa, mi user es el apellido de Axel y Celeste",P,113,23
812952165006381057,Lo bueno de esta Navidad es que la pase junto a JC y mi mamá lo conoció en persona,P,82,19
770568387558793216,@LokiMondrak La verdad es que yo tampoco hubiese sabido reaccionar más que con violencia verbal/física hacia sus agresores o sus padres,N,135,21
798546447817842688,@joacobolso y lo peor es que con los republicanos en el gobierno de EEUU el futuro está jodido mismo,N,100,19
801433078191235072,@JustBloomTeam Katy le dió like en instagram y en mis Rt hace dos días los vieron juntos,NEU,88,17
811669533316349952,"No entiendo, hasta hace unos días te hablaba lindo, fresh y de la naaada cambian, y tú no hiciste nada #Kheeeeeeeeeé #SacandoConclusiones",N,137,22
816686936261795840,"Que pinche chiste tiene estar ""medio alto"" si todos aquí están bien pigmeos",N,75,13
770044642159161347,Se acabo lo bueno no tardes en volver hasta el año que viene,N,60,13
813736899399585793,"-hola, quiero pagar la renovación del dni. -el azul? -si jajaja Alto martes señoreeessss!",NEU,89,14
817469764645830659,@Pagano656 #NoaNoaStyle es uno de los mejores luchadores que ha llegado a @luchalibreaaa Yo tengo el gusto de seguirlo hace 4 años,P,130,22
792602180377255936,@PaisaVlogs Las mejores cosas tardan en llegar,NEU,46,7
768676911497277440,"@SoyAria Hermosos! Hoy Cris fue tt otra vez, como en cada final de GH, a años de q haya sido ganador. Fue el mejor!",P,115,24
817635474546262017,"@Cbrrrx yo solo robo corazones, daysino, ni eso puedo robar",N,59,10
814535672547553280,"@JordiWild Primero los XV de Ruby ahora Tongo, jaja Giorgio de a pocos vas conociendo Latinoamerica ... aunque no la mejor cara",NEU,127,22
819221253336788992,Hoy ando muy de buenas,P,22,5
771083095655219200,"Terapia de #FirstDates112 si el panorama está así es normal que siga soltera, el problema no soy yo. Me siento mejor",P,116,21
801958572213108737,"@vesamo13 ok, vea el lado positivo, tiene un motivo para hacerle drama el resto de si vida.",P,91,17
800516262384242688,"Ojala pudiera devolver el tiempo, para verte de nuevo, para darte un abrazo y nunca soltarte . #IMissYou #MyAngel",N,113,19
771086488859795456,@Jonbarandica ha sido un acierto muy grande el de anoche,P,56,10
806364751106342912,@somekindofEdu pero pensé que luego de jugar juntos todo iba a cambiar,N,70,12
778443664611643394,"@VickyMarquez__ Si le pareces fea no te la comenta , te quiere re garchar pero no sabe como decirlo y un ""Linda"" no queda",NEU,121,24
782175276990169088,"@cuervotinelli @elchatoprada @hoppefede Buen Día !! , que tengan un excelente fin de semana y un buen descanso merecedor  !!",P,124,20
818944924854820865,@clauu_ruiz14 jajajaja te contestaste tú sola hahaha pero sí tienes razón,P,73,11
769974436229414914,@CarlosSadness Faltan las canciones que cuando estás triste te hacen llorar y a la vez reír cuando estás alegre,NEU,111,19
785993181456248833,"@crampsattack fijo se me pierde, la vez pasada la encontré en la lavadora fumando rinso 1 semana",NEU,96,17
817684043638550528,"Maldito jet lag, acabo de despertar a las 2 am",N,46,10
809169530731823106,@Lalusa @moboza @Andrey_Amador errar es d humanos. no debe d pasar a más.,P,73,13
813891191347544064,Feo es estar enfermo con gripe a esta alta temperatura de tarapoto,N,66,12
801504187314016256,@cris525cr que todo les salga muy bonito,P,40,7
759840289909465088,@tatyynacional pero si estoy sentado,NEU,36,5
784959910928875520,"Plan familia a full, después una linda recorrida por Argentina. ¡Volvimos nuevos y contentos! ¡Viajar y tocar lo máximo!",P,120,19
770910217999712256,@CatedraRSC_UAH Muchas gracias!! Feliz por haber formado parte de esta edición del Master!,P,90,13
768469401368748032,Mi puto novio me ignora y quiero saber si hay un chino cerca de la biblioteca,N,77,16
816444386464698369,@marianaequi ¡Vientos! Va sanando bien chido. ¡Cuídate mucho esa manita!,P,72,10
802656976664727552,Cansado es poco. Pero saber que hoy se ayudó en algo me hace feliz.,P,67,14
789960420610093056,"Voy a ver Armaggedon. Qué cinta rajado, muchas gracias a la persona que me la recomendó",P,87,16
805986009720782848,No sabía que el amor de mi vida iba a cantar. Hubiese visto el programa.,NEU,72,15
793272736311308288,@sergiouy52 lo sé Sergio. La dedicactoria te comprende por supuesto,NEU,67,10
808696327190286336,"Lo extraño loco, nadie entiende eso",N,35,6
800841877402583040,@argirltecture_ jajajajajajaj la desesperación pues loca,NEU,56,6
814620600199217152,"Si fuera bien idiota. Ya hubiera comprado un Alienware cn mi quincena al chaz chaz, pero se viene el ISR...",NEU,107,20
801963470061207552,Tu conectado y yo ni te comento porque se que no te aparezco y no lo veras @AbrahamMateoMus,NEU,91,18
769928093993689088,Como la gente siga siendo aburrida les mandaré a la puta,N,56,11
782762375866974209,Un chico vino desde adelante a sentarse cerca de mi sólo a preguntarme la hora... Quizás era el amor de mi vida y yo lo mire feo,N,128,27
771519053211004929,"En el examen de geometría me estoy esforzando por un 20, bueno fuera que fuese por mi bien sólo es por que alguien esté orgulloso de mi",NEU,135,27
770553276894961664,"@YooHooKane @Stellone_Cthun eres un sinvergüenza,hay ke dormir mas,yo he dormio 6 horas (porke no tengo legion hasta hoy)",N,121,18
770976788222734336,"@aaron_np @OjeraFarlopera_ @Nerea_RMCF93 somos antifas y bebemos agua de pantanos que hizo Franco.... que pena Mira, me meo",N,123,18
810602468685922304,Le acabo de decir la neta a un amigo porque trae pedos con una morra y se enojó conmigo. Si ya saben como soy pa'que me preguntan,N,129,27
771023324348637184,@Putaqueen7 esta la página petada desde hace días,NEU,49,8
774012105607503872,"@ErickGuize si claro. Lo que voy a hacer ahora para que me entiendas, te lo voy a escribir en francés  vas a aprender tambien mi idioma",N,135,26
787231260217335809,"Gracias al imbécil que tiró la botella me quedé sin cancha hoy ,mal vos pelotudo .",N,82,16
793494544780328960,"Días como hoy agradezco no tener carro. Andar con el hígado hinchado por saber esos marchamos, mejor ando en Uber jaja",P,118,21
801228871009898497,"Aunque no me crean, yo quiero mucho a @zorrodeabajo y a @unaese. Como diría mi abuela, los montones amontonados. creanmee",NEU,121,20
812357107680833537,Feliz de ver a mis amigos felices #BuenaVibraAlFin,NEU,50,8
810345073091211264,"@MoisesDelgadoG Gracias primito, le haré presente los saludos! Estás invitado si puedes vienes",P,94,13
795738550364999680,Chema en esas y todos en la oficina deseando que vuelva a la oficina y a dirigir la empresa mejor...,P,100,20
808456876811833344,"Que ganas de estrellar un ladrillo en la cabeza de mi jefe, tirar la puta computadora por la ventana y quemar el lugar",N,118,23
813595352125341696,"Me largo de esta red social por unos días, hasta que encuentre paz",N,66,13
771305040585879552,@SwaggerAsdfgh Si que podria pero me iria fatal en dos asignaturas que son griego y latin ya que en mi vida he dado eso,N,119,24
817164913864908800,@FridaSante 2 cosas 1 mal que no me sigues 2 mandale un saludo a azul si? (el amor de mi vida ),N,95,22
771025951866126336,"@livingjacob tu lo tienes facil, vives al lado de madrid",NEU,56,10
770407832508301312,"Me encanta estar así de feliz...ojalá y esto toda la vida!!! Buenisimas noches  Gracias, te amo @juanjoatleti",P,109,17
768068952660537345,@ManuelIzquier14 en septiembre limitan el horario de toboganes pero las piscinas siguen abiertas hasta noviembre,P,112,15
814751616784023552,"serías tan dispersa en no darte cuenta q tenías ganas de hacer pipí.. qué bonito tu mundo no regreses a éste, de no ser necesario. calita",N,137,26
770985296007659521,Me parece q en esta edicion blogs @iAgua la 4a posicion será la + reñida @hidrojing @jcponline @MarinaArnaldosO https://t.co/8HLHYxOX55,NEU,135,19
769339737043677186,"@kanygarcia esaaa la mejor de las suertes! Disfruta la noche, disfruta del #GranRex saludos desde Costa Rica! Buena vida, pura vida!!!",P,134,21
801653978991886336,@andynuinsa @NachoSantos7 me dejo congelado. Por algo es el amo de los ratings!!!,P,81,13
770320869524697088,"@TheLordOfKai por eso he dicho ""casi"" como método sutil de aproximación",NEU,71,11
803610765072670720,@Flopi_Soberon lo mejor es ni aparecer por el tl señora,N,55,10
770953218922799104,@agarotadipanema @montano66 Yo solo cité la gran definición que dio de ellos muy pronto el artista Omar Jerez,P,109,18
801969840965591040,Extraño tener WiFi en las noches y no solo tener fb y wa gratis porque no hablo con nadie,NEU,89,19
793087330462658560,"@Solenrivero Buen dia soleee!! LLegue temprano si, trabajo poco esta semana asi que ta, hago un esfuerzo",P,104,17
785460442999259136,"@_mariajosee_ Hola, te pedimos disculpas! Por favor envianos tu mail de usuario por MD para que verifiquemos qué sucedió. Saludos.",NEU,130,20
778943623857639424,@cuervotinelli @elchatoprada @hoppefede @ElchuecoSuar Buenos días !! ...,P,72,8
802208923956563969,la culpa la tiene el inutil del partner q m toco  x eso no se si llegare a tiempo a las 4,N,89,22
817193255246921729,@FotoCalato @cinencuentro gracias por apoyar al cine hecho en las regiones,NEU,74,11
768082578519785472,Ya no tengo capítulos de Juego de Tronos para ver. Me siento vacía.,N,67,13
811116117720780801,@yuyacst Que descanses bien Yuya. Un abrazo inmenso a la distancia.,P,67,11
769844000736018432,Parafraseando a Salomó Es mejor perder a tu hijo a que lo partan por la mitad,NEU,77,16
813541810853310464,"@cotarola Te mando un abrazo. Vienen días duros, pero se superan eventualmente",P,78,12
769995552062840833,@hackandbeers Muy buenas amigos!  Como podemos contactar con ustedes?,NEU,69,9
759948369599066112,"@auronftomg lol, eso es horrible En Green Day dijeron que este año sale uno nuevo, ya me estoy impacientando y el hype is real",NEU,126,24
817393610333310978,@iMrDramas ni un cuerno retorcido como me decían antes,N,54,9
763092730163568640,Yo ni se que le hice me deja de hablar de la nada y ni sabe cuanto la extraño. Chas gracias,N,91,21
770963684705308672,@LaLiLoLaiLoLeo !Croquetas!  A mí me gustan pelín más hechas.,N,61,9
757702966149320705,"@Enana1515 NO TE LO MERECES ESO ESTA CLARO,pero de esto se trata de superar todo yo estoy al firme mami y ya van a llegar las buenas",P,132,27
797162520897290240,"Extraño las clases de biblia del Pastor Manzanares y sus no tareas , aún no supero que se haya ido",N,98,20
769545027802587136,"Este ciclo en la u, inventare un horario que los sábados tenga clase de 8 am a 10:30 así llegar 11 al todos los sábados al trabajo #chan",NEU,136,28
785690954082549762,"No, no soy pilato me refiero a que siempre ando con mis toallas humedad o yo siento que por mis manos la energía positiva entra a mi",NEU,132,27
810214205769076737,Con esto de la marcha del orgullo heterosexual ya no sé si puedo comer conchitas en la cebichería,NEU,97,18
798715670812835840,Contestame cuando te pinte total,N,32,5
800449161032241152,Badilla era tan tan guapo que sentí feo cuando me di cuenta,N,59,12
803803727190773760,estoy a 7 de llegar a los 500 seguidores! gracias a todos !!!! arriba el se !!!! arriba yo pero de unas vergas ricas,P,116,24
770237198247559168,@flyintothestorm @SelenePetalos Mmmm yo tampoco te puedo decir nada  Supongo que lo lógico sería que lo tuvieran pero a saber,N,125,20
816310241256177664,¡HAZ EN GRANDE TUS PROPÓSITOS PARA ESTE AÑO! LAR Inmobiliaria les desea un feliz año 2017 #LARinmobiliaria,P,106,17
774256448557686788,Hoy es el cumpleaños de mi mamá y estoy con un sentimiento encontrado de querer ir corriendo a abrazarla y comer rico y reírnos all day.,P,136,26
814275056356458496,#SOOMPIAWARDS #TeamE que al menos no bajen del tercer lugar,NEU,59,10
817379707440234497,¿Ya ven porque les dije que no hagan un examen del que no están seguros de hacer? No aprobé mi ceneval chales.,N,110,22
768136146199142400,@kioskoAMM @gloris72 @olivares1965 @Tomasimedia @madeinLeon Gracias pero los importantes sois vosotros.  Los mediadores.  Sois muy buenos,P,137,16
791710937334054912,@mister__lemon No sabía que los cigarrillos electrónicos estaban prohibidos @progresismouy,NEU,90,10
798320488619577344,Que buena vibra me transmite @Cocofunka,P,39,6
816812345628377088,Extraño que mayito diga babosa (o) Extraño la primera media hora de cotorreo Extraño todo el desmadre de antes jaja,N,115,20
792438431389454338,No se por que bueno es bueno poner buena cara cuando estas sufriendo o no puedes con algo mirar al espacio nomas y acordarse de DIOS,NEU,132,26
798306527882919936,@jevs_ Acabo de llamar y si tienen! Muchísimas gracias,NEU,54,9
817796218357215232,"Desperté casi a las 11:00 am. No me juzguen. Tengo el nombre de la princesa que estuvo dormida toda la película, ¿que esperaban?",NEU,128,23
771027072047132672,"@Walter_Sobchak1 Por cierto Walter,genial lo d echarle las cenizas al Donie",P,75,11
791787803256492032,@Rabii_says @moiseshg Fue una semana poco feliz para varios sitios online ¿Ya pueden seguir la transmisión?,N,107,16
771303869896728577,q los GP de La Caixa (y otros) manipulen el Ibex es una bendició gracias a ellos podemos arrañar alg son auténticos PARDILLOS,N,125,23
816093149080653825,@Cochy_Tj ley de vida asi nos pasa a nostros la que te gusta no le gusta y a la que le gustas no te gusta que dificiles somos la neta,N,133,30
762474747808493568,"Salgo con el chinarrin,su flaca y mi mejor amiga a tomar por el centro y en vez de que mi amiga termine picada,yo termino bailando cumbia",NEU,137,26
817407043250356224,La ansiedad que me da cuando no puedo dormir es de las peores cosas que he eerimentado,N,86,17
809105763809509380,Hoy @Uber lanzó sus autos autónomos en San Francisco. Un pasito más cerca de Uruguay. Tremendo cc: @Uber_UY #uberlove,P,117,19
798738236352974848,@ContactoRioRoma @YouTube lo mismo opino contactito,NEU,51,6
792973675364388864,"@Emilio_Botas cuidado y se enamora de la suegra, porque vieras que señora y que mano tiene para la cocina, y dicen qe panza llena corazón",P,137,25
795401908328550400,"@LaEscude Sí, a mí también me gustó mucho, pero como todos esfuerzos sociales de Google, el problema es crearles volumen de usuarios.",N,133,22
786320557142839296,"@ManuelDezGalian no, pero a las 7:10 si",NEU,39,7
779193513531609088,esa no me gusta sorry,N,21,5
812440723782008832,@tresciente a mí también; no lo he probado como para opinar,NEU,59,11
776267163531374592,Me hacen quedar como un zorro lpm pero todas las minas que me nombran están re buenas matense,N,93,18
773550736487620609,Vamos @arenas_club1909 !  Un esfuerzo esta segunda parte  y a ver si con la victoria @jonbolo21 os deja un rato en la feria de Albacete,P,135,25
769988517975957505,"Buen amigo eres @Skyruss96, gracias por compartir tu pregunta en ese Ask 2.0",P,76,13
772026581724332033,la vida me tiene muy confundida,N,31,6
800517568566018048,@TatoGI cada cantante y canción nueva caray,NEU,43,7
809572417131737088,"@camilaguimasr y lo sabes , cosas muchas mejores vendrán",NEU,56,9
815350458885685248,"Gracias por todas las atenciones, el talento, y por soportarme este año! @MarianaHeAg que siga el éxito y la mejor de las vibras!!",P,130,23
801045146359959552,@highoncrackyeol Oh ya bloqueé ese número fácil son marcas porque me dijeron algo de que debía una cuenta de más de 3k$ en el banco wtf,NEU,135,26
817701916926939137,"Que gane el Madrid, pero que mi Ochoa no salga tan mal parado",NEU,61,13
780926648287977472,@htgawmurphy no vi el nuevo cap y no lo voy a hacer hasta que digan que caleb está en al menoS UN CAP de la s2,N,110,26
770382432579248128,#TrendingEstreno mi artista favorito es @LEONBENAVENTETW para ver en el @dcodefest  @Los40Trending,P,98,12
817213886411706368,@juanchogerk9 lo peor es que mucha gente vive de vender juguetes y por esto este año les irá mal (día de reyes) todo el centro esta solo,N,136,27
817457163828396032,te levantas emocionado por ser dia de reyes pero recuerdas que ya estas grande #felizdiadereyes #Eanz,N,101,16
773634625126043649,- Yo Mamá por qué nunca en dejaste disfrutar mi juventud? Ya tengo 30 - Mamá Felipe llegabas borracho a los 17 años - Yo Ayñ mamá!!,N,131,27
791846945316827136,me duele mucho el ojo derecho puta conjuntivitis,N,48,8
804536745907908608,"Que bonito es anunciar que los excedentes de la Asociación Solidarista, ya estan depositados",P,92,14
813542304514535424,Ya acabé mis pendientes pero espero comida que invita la chamba,NEU,63,11
809889450180349952,"@_fersha_ rajado! Y es un hombre, eso me halaga más, lo compró todo él solito",P,77,15
757252258127941632,"@francetvinfo @mr_matth @France2tv Cómo?Por años él ha sido parte del Tour,junto con las bicis y las camisas amarilla. MUCHAS GRACIAS!!",P,135,20
769305893976485888,A mí me dan ganas de volarmelo pero me acuerdo de que mi pelo es un desmadre y me lo dejo quedito,N,97,22
761208380954337280,Yo estoy triste por Raps,N,24,5
768519871726518276,He salido de casa sin ir al baño y me estoy meando como una persona mayor,N,73,16
786405486593650688,"@ToloTelli14 @BrandonLemusV @CaioTeensarta @marca 2 copas del mundo, 2 olimpiadas y 15 copas américas",P,101,14
802158982353788929,Que triste todo este cierre de año para mi 🇨🇷 linda,N,51,11
786728406633156608,"Mañana tengo examen de química e inglés, y aquí estoy acostada, con el celular, conciente de que no se ni que temas me entran",N,125,24
768228346232729603,"@JCLilGangster yo tengo que aguantar 4 niños pequeños, no sé que es peor",N,72,13
788917587707064328,"@josilopez_ @0hmyvolunteer ta voy a llorar, quiero más películas iremos a ver más de jen, pero no será lo mismo, no hay más thg",N,127,24
817546098030034944,Mientras luchamos por separado nos vencen juntos,N,48,7
772515729686003712,@EstefaniaJoaq @DavidCacho Las políticas del PP puede ser discutibles.  Pero estos políticos. Son de lo que no hay. Quw gente.,N,126,20
770320394859454464,"Pablo continúa su hilo, imprescindible. Luego haremos crowfunding entre todos para hacerle un ""Medium""  https://t.co/pGJQvxKY6r",NEU,127,15
796349674064056320,Aquí por lo menos no está solo ELF ... En ese entonces...pfff.... solo estaba Cloud,NEU,83,15
808905290666143745,@manuelchaplin ... Buena elección! Gracias por empujarme a verla antes que la saquen!,P,85,13
796405749899464704,Solo falta que me siga @CaELiKe Porque La argentina ya me sigue y Facu también,P,78,15
769270495971770368,@sancarlena77 @frankgrs nunca dije lo contrario,NEU,47,6
