id,sentencia original,label
809397326087356416,@azofeifaMonika yo te extraño un mundo también,P
809117146437533696,@marianozumo porque su perfil privado me lo impide,NEU
813739636161998849,@jschiller27 yo tengo 4 años sin comer tamal. Jajaja,NEU
814642397724504064,@mariano_javier7 En serio no te gusta? A mí me encanta,NEU
814209893242720257,@DiegoMontiel o... ves mis imágenes. Me resulta más sencillo que imaginar,NEU
811201688069672960,"@padremariog Por cierto, para tu trabajo, el alcoholismo no es una opción.",NEU
815402868828241920,Pero bueno es Año Nuevo y tengo que transmitir buena vibra ¡Feliz año!,P
808856259243941888,"@mariamadriz03 no me importa si no la lleva, visíteme que mi aparta es aburrido",N
815579541188055041,"Primer objetivo del año , aplicar la Ley de la atracción este primero de Enero",NEU
809118287355408385,Se me acaba de caer el celular en una taza con agua y ahora suena horrible,N
795162170711506944,"Bueno gente, mucho Twitter por hoy! Que descansen, crush, escribame en Whatsapp, no sea orgullosa. Nos vemos",NEU
800912563860946944,"Bla bla bla...eres la mejor pero no te quiero en mi vida, bla bla bla.. lo de siempre!",N
812000812348141568,"Que dicha que la MLS ya se llevó a la %@+\×~¥ de Francisco Calvo, siempre me ha parecido insoportable",N
762115048969940992,"Me da risa que me digan ""Si es tan amable"" porque no, no soy ""tan amable"", pero diay, que queda.",NEU
801506888072495112,Pero tenemos fe en que el TEC sea igual de masoquista que siempre y nos haga ir a como de lugar.,N
806148762041221120,El jarabe para la tos hace que mi jugo de naranja sepa feo. ️ Ese jugo es lo mejor de mi vida.,N
812843967805005824,"@andynuinsa @D_MolinaM @mzmcr @jeskomedina Pero son los periodistas de La Nación, ud dijo que eran los dueños de la verdad y vea.11 ideal",N
784592756295475205,"Hablé con un español guapísimo en el bus, pensé que nos íbamos a casar. Pero nos despedimos y no nos preguntamos nada. ¡Voy lagrimeando!",N
801676533618409472,Vale el huracán no me a afectado y supongo que a mis seres amados tampoco así que estoy mushio mejo' sabiendo que no paso nada,NEU
804761791129677824,Usted se quiebra la pierna y va al hospital y el diagnóstico que t daran es que es un posible virus y tenes las defensas bajas,N
775091274475003904,@bichoclarke @AndreaVasRo El otro día me quejé que x un capuccino cobraban más de lo que vale 1 caja de leche y me mandaron a la mierda,N
779518381527445504,@AndreaNorieega te tengo compasion tambien,NEU
802282752351543296,Ya fue mi primera vez. #UBER,NEU
814127974593216513,"@MeDicenLauu felicidades Lau, que lo pasés genial",P
815599554120843264,@mscha14 @andreavasro Awww... de mis niños llorones favoritos!,NEU
812496259131080704,"Feliz Cumpleaños a @chela_cr, que se la pase bonito.",NEU
814328197823270916,"@adrigamar Eso sí! Igual para vos, que la pases bonito",P
814533970398420992,Cuando te despiertas a medio Dia y no esta mi abuela,N
813523080526098432,"@frankgrs super triste, imaginate una familia de 4 personas SOBREVIVIENDO con eso",N
812837803340009472,"@earthlymama15 ahi voy , cambiando hábitos y haciendo un nuevo estilo de vida",P
800876470017134592,"@ka2384 si el clima sigue así, una cobija es buena opción. Mentira, un vestido",NEU
808991980357296132,Koki tuvo una pesadilla y empezó a ladrar/aullar/ llorar rarísimo. Casi me mata del susto,N
811676068159619072,No nos van dando 23 y 30 libres? ya no tengo que gastar dias de vacaciones,P
813294548407504896,¿Sería tan malo dejar un libro a medias y empezar otro que me llama más la atención?,NEU
802073533052489728,Yo con ganas de tirarle mi batería externa a @ngarcia_s para que no se le descargue el celular,NEU
805887649223352320,"Voy asi: Silvio Rodríguez, Ismael Serrano, Cristian Castro (homenaje a José José) y el Buki... el asunto es serio",NEU
799968613717385216,"Las eresiones mas comunes de un país, muestran su cultura, en Costa Rica es ""Pura Vida"" nada que pueda agregar",P
773238965709176832,@chefidiaz no seas muy dura,N
770702799470489601,@lantoli podemos usar el término.equipo pepino,NEU
770238084764041217,Como destrozaba el puto movil ahora mismo,N
770222346829520896,@YG__GF me ofrecería pero gerald es demasiado lindo,NEU
770560227531948032,@omixam no creo que hayan diseñado una tipo propia,N
771092070572449796,@Jorge_Ruiz14 yo no tengo tiempo para esas cosas ahora mismo,N
770059333489025024,"@Hanita_chan nfin, no puede ser peor que un minikayato Clauyato is real",N
770550748107202560,@CondeDuqueMAD ¿mañana sábado 31? En que día vives?  Mañana es miércoles 31.,NEU
771092421866389508,@piscolabisaereo @HistoriaNG @SPosteguillo las tengo pero aún no las he leído. Caerán prontito,P
771094192508600320,@_MissChaotic_ ves ese brillo? es un coso que hace que se sepan a kk,N
771092111429083136,"Al final han sido 3h  Bueno, mañana tengo fiesta así que.. No me quejo",P
770549862500802560,"@agcasti y el caminante ante el mar de niebla, uno de mis cuadros favoritos en portada",P
771116956518875137,Tengo una perrina adorable... Sabéis que me acompaña hasta la a habitación cuando me voy a dormir?,P
770976639173951488,@noseashetero 1000/10 de verdad a ti que voy a decir petarda que te quiero más que a mí mismo,P
770287599500091392,@_anarKopunK_ @jkarlos1998HD y aún así estoy en el campo   y l edición coleccionista tengo que acabar de pagarla,N
770025123118215168,"El puente mas bonito de la constitución este año en Alicante 12,13 y 14 @zaharapop en directo y allí estaré",P
770248941522784256,@FraanBMJ pero entiende que era nuestro sueño  además cuando la vi creo que estábamos en 5 de primaria o algo así,NEU
770725552944742401,"@whoscabello Es que es verdad, prefiero mil veces que estea sana que ir a verla al concierto y que se encuentre mal",NEU
770544710440083456,"Hola buenos días, me he dormido a las 5 y algo y me acabo de despertar y se me ha ido el sueño",P
770161397665767424,"@Ronronia @MsLectora Uf, los freudianos! Vinieron a tomar café el miércoles y aquí los tengo aún,  acampados en el pasillo  Bon dia",NEU
770237223916670976,"@DarkGiirI que va tía, muchos son viejos de mi madre, otros del chino. Los que me encantan y me estoy comprando son los del Kiko",P
770689773040173056,15. No me gusta el término  16. Meh 17. Depende de qué 18. No 19 Un perrete prechiocho 20. No 21. No 22. El año pasado,NEU
770074975747313667,Necesito ver por lo menos una vez más a Riri para irme a dormir más conforme. ¿Por qué tienen que echar a estas horas la gala?  #VMAs,N
770275068949700608,me he ido a la ducha y se me ha olvidado coger la ropa  ahors tengo que salir a por ella y como haya alguien en mi ventana me ve desnuda,NEU
774194312007520256,Ya me encuentro mucho mejor.,P
770717939175723008,"@MonicaRuedats gracias, Mónica! feliz noche, guapa",P
770230916048445440,"@Aldepadorio es un gran, gran tipo  @cesarmuela",P
"7,70238E+17",@baad_news es dirección de proyectos en empresas audiovisuales,NEU
770262568703291392,@LorasTyrellSer Yo también te puse algo bonito. Cuanto desprecio,NEU
770187533531643904,@MisfitStormer pues hay gente así de mala por el mundo,N
770221197309120512,"Podríamos empezar septiembre desde el día tres, no sé, estaría guay",P
770549380294336512,@vitojph ¡sí! Y me ha encantado  ¿Tú ya las visto? ¿Cuándo comentamos?,P
770558626788507648,"@pendragoncillo Mejor si pones un link a la cuenta, me ha costado encontrarte..",N
771118683414560768,"Bueno, estoy en la batalla final del Conquista y ya después me faltaría Revelación",NEU
771115324884262912,"@juankipua Es que en el Ojeando el año pasado tampoco, tiene muchas canciones ya jajajajaja",NEU
770527686116700160,Llevo despierto desde las 8 porque un puto mosquito estaba volando en mi puta oreja y,N
770558771219271680,@aladroqe Se me olvidaban los grandes @2qblog y @estapillao ! A ver si os interesa es hilillo,NEU
770554917685719040,"@SoofRawr + ni el de al lado, la ""manita"" que usas para que se vea como más negro",NEU
770048662818938880,"@OnSuicidio es una barbaridad de dinero, y aunque lo tuviera no puedo porque se contrata antes del show  -Noe",N
770698967474696193,"@Soukron si mi salón de 25m pasará a ser de 50… igual si, pero para mí caso ahora mismo, ideal",P
770739469502865408,"@alejandrosanmo @luisalisferrer Hay una historia escrita donde salen las mujeres, pero no es tan popular ni se estudia en las escuelas",N
770678209381892097,"@Noel_PI habrá, pero no conozco y tb habrá mucha etimología popular falsa... El Wiktionary para mirar uno por uno va bastante bien",NEU
770269675141881856,"@dorysmemories Yo también me lo imaginaba así! También soy de las que creen que el casting es buenísimo, al menos yo estoy contenta",P
770720434941820928,@AngryCharlio ostia... jugaba a uno de los primeros en la SNES en japonés!! Y lo jodido es que lo acabé  Me encantaban estos juegos!,P
770770776060559361,Lo que ma el ser optimista que hay en mi (qUE LO HAY AUNQUE SEA MINÚSCULO) Lo que meno el hecho de no confiar  https://t.co/OafLkK91G2,NEU
769826140693401600,"No he ganado ni ganaré nada del concurso Me lo esperaba,soy gafe y al fin y al cabo la suerte no esta NUNCA de mi parte. #prayforiaben",N
770208850788093953,oir a @KNekro  y a @G4G_Revenant que haran directos del wow pero no se acuerdan que el server lo mas seguro ni que vaya  jaja,N
770291537481723904,"@ISanDesign @Hobby_Consolas jaja y por que lo peor, los juegos de Ubisoft no son tan malos, lo que si es un poco malo es ser solo de Sony",N
773970808192528384,alguien duo por la noche?,NEU
771107499281903616,@___abm13 me has borrao del lol?,N
770228393799520256,Ojalá alguien llamandome bonito o precioso  sad,N
770215539037839360,@Reporte24ES @LaVerdad24ES fallecido hace meses. Hay q contrastar.,N
770161501370015744,"Venga va hasta luego, solo he dormido 3 horas",N
770223986382962688,@Mentestropeada Atraigo por los dos lados es un problema duro,N
770270539772493825,Pero solo cojo 5 días porque me cambio de curro y,NEU
770555355491426305,@Majoras_Mark Por?  Tenía pensado verla después de la segunda de Daredevil,NEU
770220682504470528,y lo peor de todo es que funcionaba maldita Jaco como te quiero,NEU
770237903062654976,#DiaDelVideojuegoHC por todas esas grandes tardes que nos hacen pasar y las que pasaran!,P
770521682842877953,@ArchivoSGAE Qué estupendo. Y... ¿cómo os lo encargo?  ¿Es la estupendísima versión de Barce..?,P
770056603924037633,Pa una vez que me pongo a ver películas con un amigo y se queda dormido,N
770057070611722240,@uravity_ lo se pero tengo la esperanza de que en realidad sea un personaje mucho mas oscuro,N
769977284514156545,@perriestheory sabes que en 2012 o 13 tenía una novela de mierda en la que perrie era mala,N
770769659683545088,@IleniaGarcia @LauraHerreraCb @Caro96lina @LaraRMartin HAHAHAHHA MMM NOS VAMOS EN 2 semanas y no tenemos ni hotel Pa la primera noche,N
770667983236636672,"@mtscano veo ahora mismo más fácil el sí del PNV mañana, ha dejado clarito lo que piensa del diálogo aquí",NEU
770737743999668225,@BrokenCr0ss_ Eres mi emo fav. Lo de emo es coña se que no lo eres. Quiero verte. Cantas muy bien maldito.,P
770719897940848640,@Aitorek @ArvenLoL yo ya en eso no me meto  sacar las cosas de contexto y llevarlas a tu terreno es algo diferente,N
770770970596483072,"@CharlieSkelter ehhhhhhh ese no he sido yo, y lo digo muy en serio  hasta los cojones de que me roben mi puto identidad.",N
770569685834293248,"@BertoValen I'm back! Aunque esté desaparecida en combate me alegro a lot de tu graduación, Dr! Mucho ánimo en el MIR! Un abrazo grande",P
770627505854226432,"Esto de salir a en punto de casa, y que el bus tarde 10 min en llegar, y vaya muuuuuuy tranquilo no me gusta. Eh?",N
769831009613479936,@Avenghelyne un bq Aquaris m5.5 de hace un mes exacto y ya fallan cosas Busco uno que sea fluido y no me de problemas y buena garantia,N
770165126519525376,"@_mhiguera me ha dicho que es ""bienvenida de nuevo"". Pero ya me has hecho ir allí y ya  tú sabes que no suele haber nada bueno",N
770605337237975041,"Por una parte necesito la cena del sábado y volver a estar todos juntos, pero por otro lado pienso que nos vamos a separar y",NEU
774749669180182530,"Que os den, buenas noches",N
773280415209619456,@Galan_Javichu lo que estoy es deprimida,N
770768269292822529,@YumaRuchi sigue mejor que mi pelorizo  FeelsBadMan,N
770269426834894850,Despues de trabajar duro me merezco mis caprichos,P
770198030708510721,"@lococamionero @pnique no, si pagar le pagaba bien, tranquilo",P
770281603713101824,@EskizoSirenita hay que ser mala persiana para quitarte esa diversion,N
770208079099072512,"@GxDRadioGalega Correcció ""Nin se nos pasa pola cabeza NON ser segundos"".",NEU
770470969085464578,Cosas que enamora las tostadas calentitas a estas horas de la mañana,P
770236753525481473,Parece que hasta mañana no podré catar el madden. Hoy no habra directo,N
770242315306799104,Mi compañero de trabajo será mi futuro marido... que pena que no lo sepa,N
769979388825927680,@CarlosSadness en ninguna porque no te he visto en directo  concierto en madrid pronto pls,NEU
770246064645496832,Lo mejor de estar ya en Málaga es poder ir a ver Escuadrón Suicida esta tarde,P
770032814729355264,"Este viernes iré al cine a ver #NoRespires para celebrar mi cumple. Por cierto, no estáis invitados",NEU
770228440985468928,"@suomijon @chemiF1 @WinfieldF1 ... bien pienso que tú te enquistas en temas secundarios sin ver ""toda la película"".",N
770701854661611520,"Tengo poco dinero y poco nivel (nivel 6 bitches). Así que nada de historia, farmear y contratos a muerte",N
"7,70165E+17","Ahora me daba yo un manguerazo a ver si se me quitaba esta cara de ""hola he dormido 2 horas""",N
770733650501566464,Aquí tenéis el segundo vídeo del día  14 días para tener PES 2017 y la demo de FIFA 17!! WUOUUOO https://t.co/8hh6Fu6kRB,P
770718625875591176,"@_rvng En Castalla (Alicante) muy oportunamente, a primeros de mes celebran sus fiestas de Moros i Cristians i todos están de fiesta!",P
770680542522183680,La persona vale para algo. Otra cosa es que no te creas lo maravilloso y ese arte que puedes desplegar..fingelo hasta que se exprese.,P
770590083753906176,"Está puesta la película de ""Cómo entrenar a tu dragón"" en el autobús pero la pantalla está demasiado lejos y yo soy un topo.",N
770665070993018881,"@lorzagirl oye, que mi madre se le cortó la leche  y mirame, 1,85 XD, aunque algo enfermizo de pequeño. Ahora, lo de la leche X...",NEU
772838570860118016,"@RinAnllel Uno aprende que el mejor momento de crear bonitos recuerdos es el presente, el pasado ya fue, te toca elegir lo que va a ser",P
770619157935230976,"@MV3ga hay cosas del hilo con las que discrepo. Como me sigues hace poco, te aviso de que yo hago rt a lo interesante, coincida o no",NEU
770958769949999104,"HIJOS DE PUTA, dejad de darle rt a los otros y preguntadle a alguien por mi que no se a cuantos le he dao rt y solo ha respondido 1",N
774957359894556676,Quiero ir a la Diada,NEU
773667964021272576,"@MrJungla ya somos dos, que triste",N
"7,70706E+17",@manueljorgegh @RLloria gracias  feliz noche a ambos!,P
770232966459092993,@dfresneda_UNED pues la aludida ...y yo mismo...sí...Buen día,NEU
770770961494863873,Que mal rollo da dormir sola diariamente en casa,N
770248351841456128,"@Jorge_LBU Espero que te mejores pronto, vomitar es muy desagradable",N
770204764709740544,Ha muerto mi profesora de volumen/escultura y en serio que bajonazo,N
770053036483940353,@KharanosGame Que Kinox no me quiere   zi yo zoy buena perzona,N
770266021802471424,@vivanlospipis ser es muy malo pero bueno te salvas porque te queremos igual,P
770214477363023872,@Yore89 necesito mi ración de atención diaria que si no no mantengo la autoestima,N
770219320643387392,aqui fardando de que soy vegano desde hace 2 dias con mis amigos de tuiter!,P
770257496342659072,"Cada uno que busque sus mecanicas, pero que lo haga rapido antes de morir y eso",N
770267484553347072,@Club_Ratoncito Nuestros niños no andaban de lo más animado con eso de que se acaban las vacaciones...,N
770212600881766400,lo mejor de to es que me examino justo el dia de mi cumple pero bueno la vida,P
770657834749034496,Me retuitea gente que no conozco y sus amigos no tiene los mensajes abiertos y no sé que haser,N
770593840533241856,"@Perguelofici Pero, en gral, de acuerd una opinión muy interesante! Tendría q escribir también una entrada en mi blog  @CarmenAgustin",P
770687795396509696,@cartoblasto @mrobaina @uby77 no seas malo  se pide sobre PIB  déficit 4% es 40.000 millones gastados + que ingresados jaja,N
770715234642329600,"@Tokpelotas @Carlbozal +1 y coincido, no imaginaba que el 4k se notaría tanto a esas distancias. Pensando en pasar a Netflix UHD",P
770646332184944640,@Haplo_Schaffer Lo mejor son sus amiguitos defendiéndole diciéndome a mí que pase página cuando es él el que no me deja en paz,N
770503792194453504,De aquí a una semana hará cuatro años que vivo en Barcelona. Creo que por el momento no se me ha dado nada mal,P
770599293711421440,"@prettio_cgm bueno,  es algo..  Cuando encima no sabes porque te pasan las cosas todo es un poco peor  lo dicho, muchos ánimos",N
772813954955481088,"@YJaretir al cine no es romántico, vale. Yo de regalar algo soy más de dildos, lubricantes, o comida, algo de buen uso y luego doy masaje",N
770915801654329344,"Voy a sentar a mi sobrina en el médico y me dicen uno súper mal ""está ocupado"" y le digo yo, pues se desocupa para la niña",N
769581132543393792,¿No os pasa que en ferias podéis ver a una persona como unas 29 veces y justo a quien quieres ver no le/la ves ni una jodida vez?,N
775044444118720512,@Ssictor No todos somos gilipollas,N
773667831498018821,@DovakhiinMudo 9 por lo buenico que eres,P
770705705523351553,"Necesito dos rodamientos, Marcos mañana traemelos porfa",NEU
770254726134960129,@KikeMlaga @sanchezcastejon ¿Socialistas honrados? Esto es un oxímoron.,N
770704491117150208,"@jjsaenzde A mí me haces un favor, encantado  @srtagalicia",P
770254835669168128,"@TheFuzzCanyon gracias por etiquetarme, pero no suelo hacer estas cosas",NEU
770248677264883713,@Yuremonplsxd @PequeChikane Aquí habemos  me he saturado al leer eso idnwhy,N
770272501196845056,No encuentro el mando de la tele y me estoy poniendo nerviosita,N
770174003164155905,@toniroldanm y por cierto el respeto (y en mi caso admiración) es mutuo,P
770173260218720256,@CainQ yo he subido una en gayumbos hace nada. Qué poco me lees paisana @Ichabod1880,N
770201127057063936,"@CristyStruky Gracias por dar a ""Me gusta"" a nuestros tweets  ¿que tal? ¿estás trabajando Cristina?",P
769981814689632257,"@ce_roses Ouch, ya no llego, a ver si para la próxima si que puedo  un saludo",N
770178218255147012,"@LaFeaDelBaile insoportable? Eso es lo que tú dices  Ya nos contarás, espero que vaya todo genial",P
770734183169789952,"@marcasgz ufff ni te imaginas, y claro encima dándome golpes en la cabeza por mi sentido del humor",N
770695708399796224,@SEGAFORLIFE es la feria de mi tierra  Solo espero que sea un éxito y ser un gran anfitrión,P
770450466220171264,"@SylexVid @EnVy_HarryHook ?  a la derecha aparecen los personajes más jugados en ranked, no lo que vamos a jugar",NEU
770646101653393408,"@BubblesaurTV eso es lo peor de todo, de verdad, no se cómo no les da vergüenza, me dan ganas de llorar",N
770666893116145664,"@hectorboigues ay, pues gracias... Al menos tú sí lo ves como algo ingenioso... Ayer me dijeron que tenía un insufrible sarcasmo ácido",NEU
770163887836696576,"@JulenReal Anda que no nos hemos subido ahí tu y yo en el paseo nuevo,  en fiestas de semana grande  ...",P
769904504531722240,"@pocho_f1 pero McLaren parece q mejora, 1,5s mas rápido que el año pasado en Qualy, y mantuvo a raya a los williams en Spa!",P
770905076315586560,Ayer fue un día de emociones muy encontrada se acerca septiembre por un lado y por el otro una personita que siempre me hace sonreír,NEU
768213876278165504,"-Me caes muy bien -Tienes que jugar más partidas al lol con Russel y conmigo -Por qué tan Otako, deja de ser otako -Haber si me muero",NEU
769903787184164864,En verdá llevo sin jugar al pokemon go desde que volví de Galicia porque ver que en Madrid no me sale nada guay me deprime y mucho,N
772551954425872384,"@JuditRT home pues todos. L y M me tengo que levantar prontisimo para solo una hora y luego X, J y V tengo muchas horas  y clase todos los",N
773136593150443520,Luego la rara soy yo,N
775005791136997377,@AndreaJArsenal a mí en directo pero,NEU
770665974752243712,"@hectorboigues a preguntas mediocres, respuestas ingeniosas...",N
770151752964382721,"@EduHdez7th @UDLP_Oficial Preciosa vista y gran resultado, enhorabuena",P
770700832329302016,@ranoeldelbar @HacheFilardi @Noel_PI Claro claro! Buscamos justo los otros,NEU
769975273559326720,@Sasnak95 @Muzska89 o hacemos presión social o esto no avanza,N
770689209095098368,@xtrelok pero del practico ya? No me dijiste que hacías prácticas.,N
770281174451257344,"@cardinaleconnor Mañana no :(, pero seguro que hay gente buena  @cuatro @mananascuatro",NEU
770281218948624384,@myvidaconlibros ¿verdad que sí? Yo también me quité un gran peso de encima,P
770231340612583425,Hoy una mosca no me dejó dormir y me cago en su puta vida,N
770025462152265728,De verdad desde que me puse las gafas moradas no soporto a ningún tío y,N
770022541813489664,Aaaa aaa estoy tan cansada y me espera una semana tan horrible hasta el jueves que,N
770208550824075264,"Vale entiendo, no he estado rápido en la bajada, pero hay es donde habría que haber entrado @ivanovlaguna",N
770713182533025793,@Pablogorrito @Yulian_Poe Vale me san confundio los oido  hacía mucho que no escuchaba el cara al sol JAJAJA,N
770539347779158016,"@insumisiones Es asqueroso esto. Amiguitos de mi ex diciendo que normal que me pegase porque ""tengo mucha mala leche."" Increíble.",N
770529111123066880,@joanllenas es que son todo cosas que me molan  A lo mejor ya conoces speaking.io de Zack Holman también,P
770539606387396608,"@crypsicho Significa que nos ha resultado gracioso cómo lo has dicho. Como ya comentamos, al final en 2016 es imposible traerlos",N
770758191365980160,"@Sara_Bouvier nada, yo por lo menos cuando compré la guitarra eléctrica me salió muy parecido a sí la hubiese comprado en Thomann",NEU
770459663859146752,@henryancat tio es que esta el librillo recien comprao der chino y me toca la polla vente pa casa te doy un piti,N
769906825756106752,"@Serjo77_ ya pero que estoy diciendo que el feminismo no es lo contrario de machismo es el hembrismo q como tu dices, no existe",NEU
769848646867222528,"@Rafuki21 178. Sabes que me caes muy muy bien, y que en un futuro te daré un poco el coñazo con dudas de Diseño Gráfico",P
768016038126620672,"Gracias por los ánimos! He dormido un poco más, me he tomado una pastilla y ha bajado a 36 y medio, pero aún me noto rara",N
772542207828062208,odio la ubicación de tw porque yo la quiero dejar puesta pero cada vez que tuiteo me sale el nombre de mi pueblo y no quiero eso,N
772506066219335680,@oskiblasco te juro que cuando el que ganó el pantin classic tiro la gorra y yo salte a por ella me calleron 2 encima y me aplastaron  JAJ,N
773184057387655168,Esto de estar feliz mola,P
767848662747770880,"@WaterLiliesMon_ no las des, en serio.",NEU
770582848885649408,@HijodeBilharzio Que bonita zona de entreno escogieron,P
770737973759447040,@enriccortinhas Mil gracias por compartir Enric! Feliz noche,P
770639468650954752,"@LaQueSoySiempre @ealbaga Por desgracia vende más  ,riñas,trifulcas,peleas,al cuello!! mátalo!!",N
770050213847367680,@aIfonsofr no lo consigo  ayudame porfi que es super importante,N
770717151120465920,Encantado @juanl_cruz  estás siempre bienvenido. Espero visitaros en Málaga antes,P
770277686304468992,"@DeathManu94 @piercetheidiot ya lo sé, pobre Uno  Te acompaño en los feels",N
770250234916110336,"Haces que se vaya mi melancolía, me devuelves de nuevo a la vida",P
770257983737589760,"que le pasa a mi tumblrr se ha vuelto extraño, no sale la musica",N
770162951571603456,"@Fourty35 Es este chisme, que no expresa los matices. No era la idea el elemento cortante.",N
770160286699491330,Un vibrador que nos estudia...se adapta a nuestras necesidades. Lo mejor del #Verano este #juguete inteligente https://t.co/VLgBuWnYX7,P
770247683395190784,la chancla representa el asco y lo muy harta que está mi madre de aquí la menda,N
770712312693030912,"@Suli22 ni siquiera llegué para ver las competiciones de Río en directo, solo las barras asimétricas de Aliya",N
770582154040451072,@FrigoAdri yo tengo que verlo tio  jaja pero se lo merece  ya hacia tiempo que lo se merecia,NEU
770777535579877376,"@zapejuana @Exojo @yeya_ade @rosipasmar @gartoro @nshradio Qué bonito... a mí me tiene que pagar las horas extras también, soy así...",P
770603865968353281,@Maquinuelo @ivansilvamatias si para ti que le vaticina al club 2 o 3 años no son malas palabras vale,P
770275229742628864,@Crisnosesae @l30n4_ tio a mi sus libros me encantaban  pero es verdad que con el mensaje se ha pasado de clasista xd,NEU
770480174035075074,Janowiiiiiiiicz ole tus cojones y ole tu set y tu over!!!! No me pago las fiestas pero si algún cubata!! Buenos diiiiias mundo!!,P
769880968807190528,"@ithaisa_sm @SuperScienceMe La verdad es que si, muy bonito  Me alegro que te haya gustado ! Y que hayas aprovechado el paseo virtual jeje",P
769628218341072897,"@Tokpelotas estos últimos días han sido una detrás de otra. Ahora mismo nos vamos a La Fe a que miren a Pau, otra vez bronquitis",N
768078302078722048,"@TeAbroUnaNueva porque no vives en Madrid!!  bueno yo estoy ahorrando, yo lo intento jo y si no pues en la cola y ya quedaremos a parte..",NEU
772856297314222080,Esta decidido. ¡Habrá Modo Carrera en el canal en FIFA 17! Si este tweet llega a los 30 likes desvelaré el equipo con el que se hará,NEU
772080944140394496,La envidia que le tengo a los que están conociendo a Jenko y Danielle ahora mismo no es normal. Es que ya aunque coja un avión no llego.,N
768784012966031361,@ionrumanboy no es tan facil,N
767680782135590912,@showmystyles pero esa no es bonita,N
770561721157255168,"Último dia en Elche, ahora toca Benidorm",NEU
770767938991353856,Limo sadboy de mierda la vida es maravillosa,NEU
770682589455773696,@BorjaCastejon Llévales bibliografía! La evidencia en educación médica existe,N
770151813064654848,@jonathanchacon te deseo muchísima suerte en tu próxima aventura tío,P
770670090345938944,@offerrall @DarksDiego997 se puede hacer directo desde la ps4 sin capturadora,NEU
770283477195452416,me mantengo optimista pero se me hace difícil a veces de verdad,N
770249350194790401,@Sakura1474 tia que estoy a punto de acabar la novena voy con retraso,N
770076999545196544,"@jose97angel ¿eliminada? Nooo, no la han eliminado. Pasó a la semifinal el otro día",P
770159562490015744,"@carlachan Ja ja, hay gente muy cansina, sobre todo a partir de cierta edad, paciencia...",N
770636899971108864,@Pedroner Pues deja de hacer en pervertido y de viciar y haz algo por tu vida,N
770752206098272256,Digo yo que tengo mala memoria y mi vecino se ha tatuado el nombre de su mujer,NEU
770673904335646720,"@Noel_PI Y Noel significa Navideño, pedo también lo asumimos. Pero alguien lo tuvo que poner por primera vez",NEU
770599961511596034,tio pero cuando dawn dispara a beth y daryl la dispara a ella inmediatamente y se pone a llorar,N
770876718974439424,"Ya es oficia nos quedamos sin Konoplyanka en @LaLiga Eso sí, será una alternativa barata a Reus en la Bundes https://t.co/mvOqHl4p53",N
770617338307579905,"@otonashi_saya Pero la verdad es que en general no voy mal de motivación... casi al revés, me sobra motivación (y ego",P
770114408467095552,"Cuando no puedo dormir, escribo todo lo que preocupa en una libreta que alguien me regaló y es como un somnífero instantáneo",P
770577933660454912,@UniversoMujer18 ya se acabo la hora jajaja estoy expectante a ver si me ha tocado el #cubreSelFem para llevarlo a todos lados puesto,P
772545702874476545,"@sdelgadoaros ..por cierto, en USA obligan a parir a una niña de 12 años, embarazada a caua de una violación..? (Es para unas amigas)",N
769902370755084289,Mi padre le ha dado un manotazo a mi móvil y gracias a Dios que lo que se ha roto ha sido el cristal templado,N
768565622175371264,"@sosagraphs Pues tan sencillo porque en su día me puse a hacerlo y es de lo que mas encargos me hacen, aparte tengo mas estilos crack",P
768117648441876480,"Si es que llegáis aquí desde mi Favstar del cretácico y claro, luego no me duráis ni un suspiro. Que mis neuronas no son como antes, jopé",N
771304215746445312,@Sara_benben pero el caso es que en Humanidades hay latín y griego y yo en mi vida he dado latin y griego así que me iria fatal en ellas,N
767388791543914497,Tengo los md abiertos Crushes,NEU
768895216027860992,Ya me han picado los bichos,N
770428638705684480,@HunterRowland duchate rapido babe que tengo sueño,NEU
770703890220212225,@arturocaracuel @javifontalba @joaquinito71 @desmarquemalaga el.partido estaba pa Lugano,NEU
770715715003355136,"@Pablogorrito @Pablo_VzP No sabe a mierda, está muy buena",P
770146996254547968,"@gilthoniel_1987 Si estoy trabajando, con vistas eso sí. Buenos días!!",NEU
770696022439890944,@Nadieelosabe Vale vuelvo a preguntar. No sabia no que te siguiera,NEU
770288042687037441,@tachina @EW @Outlander_STARZ Sí! Yo creo que vamos a acabar muuuuuuuuy contentas,P
770253038447624192,"Hola @xabyjordi gracias por la información, tomamos nota  Qué tengas un buen día",P
770135955109969920,"@_MrsCristina te amo, aunque parece que te has dormido cuando quedaban 5 o 6",NEU
770183418189668356,@ElnAlfaro Sí. En realidad no pensaba q fueran a recortar tanto. La querencia es mutua,NEU
770702414852882432,@GermanDZ @jmbeas @CarlosTheSailor @penguinjournals Yo creo que el consumo cerebral es inversamente proporcional a su uso,NEU
770637346450661376,Bueno ya tengo unos links guardados para el summer finale de pll  Espero que me funcionen hmm...,P
770759439347544064,"No, no. Ya no te quiero, me declaro soltera a partir de ahora, me has hecho daño  @carjudi6",N
770612988281618432,@KMinorito Es que solo piensa que todas las canciones tristes que tienen (loser por ejemplo) son basadas en experiencia..,N
769633700757770240,"@sport JA JA JA JA JA  Teneis el ojino como la bandera de Japón ,hijos de la gran puta",N
